sample,arm,rule,ticker,year,n,mean,p05,p10,p25,p50,p75,p90,p95,mean_cost_k0,median_cost_k0,mean_cost_k0.25,median_cost_k0.25,mean_cost_k0.5,median_cost_k0.5,mean_cost_k0.75,median_cost_k0.75,mean_cost_k1,median_cost_k1
estimation,strip,section 3 and rule 2 floor,GLD,2010,12,0.03407648258922824,0.01944685871374855,0.020394640717719383,0.025700699481361104,0.031513098337196156,0.0404547870579016,0.04792165727438824,0.055554777110256935,0.0,0.0,0.00851912064730706,0.007878274584299039,0.01703824129461412,0.015756549168598078,0.02555736194192118,0.02363482375289712,0.03407648258922824,0.031513098337196156
estimation,strip,section 3 and rule 2 floor,GLD,2011,12,0.03725008207015231,0.018431836394213467,0.01866301385617431,0.02027745890541144,0.02485220585412925,0.04729554643466531,0.0651240806098858,0.08387621279461688,0.0,0.0,0.009312520517538078,0.006213051463532312,0.018625041035076156,0.012426102927064624,0.027937561552614232,0.018639154390596935,0.03725008207015231,0.02485220585412925
estimation,strip,section 3 and rule 2 floor,GLD,2012,12,0.033563523768868765,0.01931066188192417,0.020716471202320823,0.025433512109241985,0.034271046413400855,0.03660988991399903,0.046683150335015584,0.053967466892035305,0.0,0.0,0.008390880942217191,0.008567761603350214,0.016781761884434383,0.017135523206700427,0.025172642826651576,0.02570328481005064,0.033563523768868765,0.034271046413400855
estimation,strip,section 3 and rule 2 floor,GLD,2013,12,0.02645744264087557,0.015989413117510357,0.018296265647871696,0.0193273018609044,0.025709478752202204,0.031006093087662098,0.040890889841812106,0.04164482750473105,0.0,0.0,0.006614360660218892,0.006427369688050551,0.013228721320437785,0.012854739376101102,0.019843081980656676,0.019282109064151655,0.02645744264087557,0.025709478752202204
estimation,strip,section 3 and rule 2 floor,GLD,2014,12,0.027366032729323822,0.01869932485386061,0.018916795214328798,0.02112028047943322,0.025939382754973872,0.03320066169471466,0.036680504916130764,0.03887569128347035,0.0,0.0,0.0068415081823309555,0.006484845688743468,0.013683016364661911,0.012969691377486936,0.020524524546992867,0.019454537066230404,0.027366032729323822,0.025939382754973872
estimation,strip,section 3 and rule 2 floor,GLD,2015,12,0.03666201290319845,0.026144927637032835,0.028475309527944657,0.03128578859470536,0.03690126800619474,0.04090840767894524,0.04662276919981947,0.04911317437450878,0.0,0.0,0.009165503225799612,0.009225317001548685,0.018331006451599224,0.01845063400309737,0.027496509677398834,0.027675951004646055,0.03666201290319845,0.03690126800619474
estimation,strip,section 3 and rule 2 floor,GLD,2016,12,0.02974921055759924,0.022554235728040547,0.02413821235032072,0.025833037419273223,0.028615619540358357,0.03476568210231065,0.03678493577730317,0.037999236722497394,0.0,0.0,0.00743730263939981,0.007153904885089589,0.01487460527879962,0.014307809770179179,0.02231190791819943,0.02146171465526877,0.02974921055759924,0.028615619540358357
estimation,strip,section 3 and rule 2 floor,GLD,2017,12,0.029232594293349543,0.022098869712212817,0.023952922868790454,0.027826347422100887,0.03016214724182728,0.03126883331492118,0.03449055377055388,0.03521375132348898,0.0,0.0,0.007308148573337386,0.00754053681045682,0.014616297146674772,0.01508107362091364,0.02192444572001216,0.02262161043137046,0.029232594293349543,0.03016214724182728
estimation,strip,section 3 and rule 2 floor,GLD,2018,12,0.03536683370261371,0.02929693111313002,0.029838206188414644,0.03249599111480564,0.03533840373663848,0.03854872359681141,0.04039727290933711,0.04103103922567327,0.0,0.0,0.008841708425653428,0.00883460093415962,0.017683416851306855,0.01766920186831924,0.026525125276960285,0.026503802802478858,0.03536683370261371,0.03533840373663848
estimation,strip,section 3 and rule 2 floor,GLD,2019,12,0.025650635997725824,0.014354811494257807,0.014601113633954953,0.015852391056295097,0.025867103375634436,0.030487944215803253,0.03452250887047175,0.04156721553717008,0.0,0.0,0.006412658999431456,0.006466775843908609,0.012825317998862912,0.012933551687817218,0.019237976998294368,0.019400327531725825,0.025650635997725824,0.025867103375634436
estimation,strip,section 3 and rule 2 floor,GLD,2020,12,0.02089132881952965,0.01586391691445642,0.016037121002529266,0.017754588828962137,0.018600656018784863,0.02258733449108602,0.0292275479906474,0.02973023322135731,0.0,0.0,0.005222832204882412,0.004650164004696216,0.010445664409764825,0.009300328009392431,0.015668496614647236,0.013950492014088647,0.02089132881952965,0.018600656018784863
estimation,strip,section 3 and rule 2 floor,GLD,2021,12,0.023662994594076284,0.019728248313633238,0.020140036346742815,0.021612093419739006,0.023083099392400767,0.026299129778989877,0.026932904611613198,0.02770482626199175,0.0,0.0,0.005915748648519071,0.005770774848100192,0.011831497297038142,0.011541549696200384,0.017747245945557214,0.017312324544300574,0.023662994594076284,0.023083099392400767
estimation,strip,section 3 and rule 2 floor,GLD,ALL,163,0.034299448284371474,0.017782799518309394,0.018718043072894642,0.02350063442604105,0.029373141569546304,0.03817231379564894,0.06277327600173431,0.07076857906293789,0.0,0.0,0.008574862071092869,0.007343285392386576,0.017149724142185737,0.014686570784773152,0.025724586213278604,0.02202985617715973,0.034299448284371474,0.029373141569546304
estimation,strip,section 3 and rule 2 floor,SLV,2010,2,0.026000197502658695,0.023473986375183085,0.023754676500458153,0.024596746876283354,0.026000197502658695,0.027403648129034036,0.028245718504859237,0.028526408630134305,0.0,0.0,0.006500049375664674,0.006500049375664674,0.013000098751329348,0.013000098751329348,0.01950014812699402,0.01950014812699402,0.026000197502658695,0.026000197502658695
estimation,strip,section 3 and rule 2 floor,SLV,2011,12,0.025422655106136168,0.013167971908096767,0.01397244383316786,0.019687609579961563,0.02456519686710562,0.03075261787828866,0.035981469414639346,0.03889487152756194,0.0,0.0,0.006355663776534042,0.006141299216776405,0.012711327553068084,0.01228259843355281,0.019066991329602125,0.018423897650329216,0.025422655106136168,0.02456519686710562
estimation,strip,section 3 and rule 2 floor,SLV,2012,12,0.04444928645294163,0.03259271166070399,0.034115153035645183,0.035335350159352595,0.04391044246708729,0.04893589492617439,0.05881942702250405,0.06205022131559921,0.0,0.0,0.011112321613235408,0.010977610616771823,0.022224643226470817,0.021955221233543647,0.033336964839706225,0.03293283185031547,0.04444928645294163,0.04391044246708729
estimation,strip,section 3 and rule 2 floor,SLV,2013,9,0.04403130008664679,0.03525469796241116,0.03630435824823715,0.039811234895601615,0.04357434506414258,0.045565288941834065,0.05045650625465008,0.056602622066224455,0.0,0.0,0.011007825021661697,0.010893586266035645,0.022015650043323395,0.02178717253207129,0.03302347506498509,0.03268075879810693,0.04403130008664679,0.04357434506414258
estimation,strip,section 3 and rule 2 floor,SLV,2014,9,0.05715803022393008,0.04370188071914589,0.04682786142160545,0.05114198844474665,0.06128052801663755,0.06154074082950945,0.06488790587232965,0.06670014980756579,0.0,0.0,0.01428950755598252,0.015320132004159388,0.02857901511196504,0.030640264008318777,0.042868522667947564,0.045960396012478165,0.05715803022393008,0.06128052801663755
estimation,strip,section 3 and rule 2 floor,SLV,2015,4,0.051270703044707135,0.05004910911920551,0.05022587605588834,0.050756176865936815,0.05109176802870627,0.05160629420747659,0.05245867804632663,0.05274280599260998,0.0,0.0,0.012817675761176784,0.012772942007176567,0.025635351522353567,0.025545884014353135,0.03845302728353035,0.0383188260215297,0.051270703044707135,0.05109176802870627
estimation,strip,section 3 and rule 2 floor,SLV,2016,2,0.044855227373755455,0.0421896741070592,0.04248584669224767,0.04337436444781309,0.044855227373755455,0.04633609029969781,0.04722460805526323,0.047520780640451704,0.0,0.0,0.011213806843438864,0.011213806843438864,0.022427613686877727,0.022427613686877727,0.03364142053031659,0.03364142053031659,0.044855227373755455,0.044855227373755455
estimation,strip,section 3 and rule 2 floor,SLV,2019,1,0.041527994677981406,0.041527994677981406,0.041527994677981406,0.041527994677981406,0.041527994677981406,0.041527994677981406,0.041527994677981406,0.041527994677981406,0.0,0.0,0.010381998669495351,0.010381998669495351,0.020763997338990703,0.020763997338990703,0.031145996008486054,0.031145996008486054,0.041527994677981406,0.041527994677981406
estimation,strip,section 3 and rule 2 floor,SLV,2020,10,0.039218737077481754,0.0269603997111389,0.027768867953254443,0.031136828737518173,0.04004147630293113,0.0434212415520574,0.05317277066237305,0.053671488288943456,0.0,0.0,0.009804684269370438,0.010010369075732783,0.019609368538740877,0.020020738151465566,0.029414052808111317,0.03003110722719835,0.039218737077481754,0.04004147630293113
estimation,strip,section 3 and rule 2 floor,SLV,2021,12,0.03985679279737434,0.02489284897735815,0.02861205392068414,0.03657221243112251,0.043826152180178074,0.04547452827228313,0.04621774432586152,0.047980100210429664,0.0,0.0,0.009964198199343586,0.010956538045044519,0.01992839639868717,0.021913076090089037,0.02989259459803076,0.032869614135133556,0.03985679279737434,0.043826152180178074
estimation,strip,section 3 and rule 2 floor,SLV,ALL,73,0.041204901540507856,0.020421805787709916,0.02424322815114361,0.03384646670441531,0.04189962899070519,0.04839085177283523,0.05901562256257794,0.0620239396488252,0.0,0.0,0.010301225385126964,0.010474907247676298,0.020602450770253928,0.020949814495352596,0.030903676155380894,0.03142472174302889,0.041204901540507856,0.04189962899070519
estimation,strip,section 3 and rule 2 floor,UNG,2007,3,0.10929492785084476,0.07944904184561583,0.08342444336183327,0.09535064791048559,0.11522765549157277,0.12620557161156792,0.13279232128356502,0.13498790450756404,0.0,0.0,0.02732373196271119,0.02880691387289319,0.05464746392542238,0.05761382774578638,0.08197119588813356,0.08642074161867958,0.10929492785084476,0.11522765549157277
estimation,strip,section 3 and rule 2 floor,UNG,2008,6,0.08903981834208809,0.08303950715121959,0.08351030615210125,0.08507894912471839,0.08793834771786524,0.08966057371601162,0.09567080115629784,0.09855192115684744,0.0,0.0,0.02225995458552202,0.02198458692946631,0.04451990917104404,0.04396917385893262,0.06677986375656607,0.06595376078839893,0.08903981834208809,0.08793834771786524
estimation,strip,section 3 and rule 2 floor,UNG,2012,2,0.01883162741829123,0.01750083931057286,0.0176487046558749,0.018092300691781027,0.01883162741829123,0.019570954144801436,0.020014550180707563,0.020162415526009603,0.0,0.0,0.004707906854572808,0.004707906854572808,0.009415813709145616,0.009415813709145616,0.014123720563718424,0.014123720563718424,0.01883162741829123,0.01883162741829123
estimation,strip,section 3 and rule 2 floor,UNG,2014,5,0.07886433752489802,0.03609982273903774,0.0408707300863287,0.0551834521282016,0.08936624572955383,0.10123104762878038,0.11081963509923667,0.1140158309227221,0.0,0.0,0.019716084381224505,0.022341561432388458,0.03943216876244901,0.044683122864776915,0.059148253143673515,0.06702468429716538,0.07886433752489802,0.08936624572955383
estimation,strip,section 3 and rule 2 floor,UNG,2015,1,0.11511618803170331,0.11511618803170331,0.11511618803170331,0.11511618803170331,0.11511618803170331,0.11511618803170331,0.11511618803170331,0.11511618803170331,0.0,0.0,0.02877904700792583,0.02877904700792583,0.05755809401585166,0.05755809401585166,0.08633714102377749,0.08633714102377749,0.11511618803170331,0.11511618803170331
estimation,strip,section 3 and rule 2 floor,UNG,2018,3,0.08872239635745244,0.0657916716804873,0.0670300876928092,0.07074533572977489,0.07693741579138437,0.10080696670209596,0.11512869724852293,0.11990260743066523,0.0,0.0,0.02218059908936311,0.019234353947846092,0.04436119817872622,0.038468707895692185,0.06654179726808933,0.05770306184353828,0.08872239635745244,0.07693741579138437
estimation,strip,section 3 and rule 2 floor,UNG,2019,6,0.07119037668681612,0.04772385444349654,0.05110833962940301,0.061635243291547404,0.0744459051130297,0.07615705616559296,0.08801688531801566,0.0939177517105478,0.0,0.0,0.01779759417170403,0.018611476278257426,0.03559518834340806,0.03722295255651485,0.05339278251511209,0.05583442883477228,0.07119037668681612,0.0744459051130297
estimation,strip,section 3 and rule 2 floor,UNG,2020,7,0.0364864252095291,0.024800143726224622,0.02731978670803136,0.030779711840299137,0.0339634424878107,0.041714127999539136,0.04721814149044804,0.0506957475226233,0.0,0.0,0.009121606302382275,0.008490860621952675,0.01824321260476455,0.01698172124390535,0.027364818907146822,0.025472581865858025,0.0364864252095291,0.0339634424878107
estimation,strip,section 3 and rule 2 floor,UNG,2021,3,0.0434324709227342,0.029228414966897525,0.030809203762828107,0.035551570150619854,0.04345551413027276,0.051324893298617835,0.05604652079962488,0.057620396633293894,0.0,0.0,0.01085811773068355,0.01086387853256819,0.0217162354613671,0.02172775706513638,0.032574353192050653,0.03259163559770457,0.0434324709227342,0.04345551413027276
estimation,strip,section 3 and rule 2 floor,UNG,ALL,36,0.06911768507016665,0.021787945776141328,0.02916346842737031,0.0421477307235434,0.07419134174597007,0.08950182458596503,0.11517192176163804,0.11907814946285754,0.0,0.0,0.017279421267541662,0.018547835436492518,0.034558842535083324,0.037095670872985036,0.05183826380262499,0.05564350630947755,0.06911768507016665,0.07419134174597007
estimation,strip,section 3 and rule 2 floor,USO,2007,5,0.11518137818028333,0.08419805916467568,0.08814579431341987,0.09998899975965246,0.11739075347716608,0.13001987226185582,0.14096211373682876,0.14460952756181975,0.0,0.0,0.028795344545070833,0.02934768836929152,0.057590689090141665,0.05869537673858304,0.0863860336352125,0.08804306510787456,0.11518137818028333,0.11739075347716608
estimation,strip,section 3 and rule 2 floor,USO,2008,10,0.05658371978301002,0.042820772895143716,0.04330799984679946,0.04696713693438313,0.05180097741561249,0.05847382556402508,0.07646588223391447,0.08310574358456072,0.0,0.0,0.014145929945752506,0.012950244353903122,0.02829185989150501,0.025900488707806243,0.04243778983725752,0.038850733061709365,0.05658371978301002,0.05180097741561249
estimation,strip,section 3 and rule 2 floor,USO,2009,12,0.05669249256941334,0.04084899291761096,0.05203669043915248,0.05550091152004413,0.05939216697435719,0.06170578452385008,0.0630023330501254,0.06461949476226857,0.0,0.0,0.014173123142353335,0.014848041743589297,0.02834624628470667,0.029696083487178594,0.04251936942706001,0.044544125230767895,0.05669249256941334,0.05939216697435719
estimation,strip,section 3 and rule 2 floor,USO,2010,10,0.029624550904912488,0.025342836041354736,0.025342892135469024,0.026628378062551267,0.028355591722634715,0.030558471777709425,0.033648068162744134,0.037967559808909174,0.0,0.0,0.007406137726228122,0.007088897930658679,0.014812275452456244,0.014177795861317358,0.022218413178684365,0.021266693791976037,0.029624550904912488,0.028355591722634715
estimation,strip,section 3 and rule 2 floor,USO,2011,12,0.02258909180526795,0.015846398330624924,0.01730986586037207,0.019553033114694755,0.022114768810923592,0.02545520076279199,0.029909150312325928,0.030878304486713932,0.0,0.0,0.005647272951316988,0.005528692202730898,0.011294545902633976,0.011057384405461796,0.016941818853950963,0.016586076608192696,0.02258909180526795,0.022114768810923592
estimation,strip,section 3 and rule 2 floor,USO,2012,12,0.030857191779056076,0.025281891163869155,0.025735097282499935,0.02693381164824373,0.029985192411841326,0.0308389599314212,0.03618793174789861,0.04266838671319676,0.0,0.0,0.007714297944764019,0.007496298102960331,0.015428595889528038,0.014992596205920663,0.023142893834292057,0.022488894308880993,0.030857191779056076,0.029985192411841326
estimation,strip,section 3 and rule 2 floor,USO,2013,12,0.045684502383019,0.027252367549979117,0.027688680754607183,0.02947484090164033,0.03592384113438428,0.05876195912015565,0.07314689560642308,0.08315930115157041,0.0,0.0,0.01142112559575475,0.00898096028359607,0.0228422511915095,0.01796192056719214,0.03426337678726425,0.02694288085078821,0.045684502383019,0.03592384113438428
estimation,strip,section 3 and rule 2 floor,USO,2014,12,0.08397893563394883,0.04335044176070721,0.050565293184513214,0.06616288805920742,0.08247013621352284,0.10481039554371338,0.11796704949250296,0.12323885501861995,0.0,0.0,0.020994733908487207,0.02061753405338071,0.041989467816974414,0.04123506810676142,0.06298420172546162,0.06185260216014213,0.08397893563394883,0.08247013621352284
estimation,strip,section 3 and rule 2 floor,USO,2015,11,0.04869934007472738,0.03273389017977298,0.03503983907230355,0.04062948610865681,0.04663107858369647,0.0583156988098276,0.060471313019806724,0.06614705386431552,0.0,0.0,0.012174835018681844,0.011657769645924118,0.02434967003736369,0.023315539291848236,0.036524505056045535,0.034973308937772354,0.04869934007472738,0.04663107858369647
estimation,strip,section 3 and rule 2 floor,USO,2016,2,0.05218447950700219,0.05059087777454886,0.050767944633710343,0.05129914521119479,0.05218447950700219,0.05306981380280959,0.053601014380294035,0.053778081239455516,0.0,0.0,0.013046119876750547,0.013046119876750547,0.026092239753501095,0.026092239753501095,0.03913835963025164,0.03913835963025164,0.05218447950700219,0.05218447950700219
